scenario,topology,method,seed,p95_fct_ms,p99_fct_ms,mean_fct_ms,slo_violation_pct,link_utilization_pct,queue_occupancy_pct,packet_loss_pct,jain_fairness,route_churn_pct,intervention_success_pct,harmful_action_pct,rollback_pct,source_localization_pct,telemetry_overhead_pct,inference_latency_ms,counterfactual_mape_pct,actions_proposed,actions_accepted,actions_rejected
leaf_spine_mixed,leaf-spine,Static-TE,2,7.32953403525912,10.718633456957633,2.9650743414456855,3.3333333333333335,62.941322822365365,28.66189245549028,0.010087744241512871,0.8996275580580815,1.7916666666666667,76.74418604651163,23.25581395348837,0.0,76.74418604651163,0.597830847608053,0.46199162614978134,,215,215,0
leaf_spine_mixed,leaf-spine,Static-TE,3,10.309776381461152,15.825116882315056,3.544715618322774,9.333333333333334,65.43460284324011,32.08865705218095,0.030575341765608423,0.8939683989757594,1.975,78.05907172995781,21.940928270042193,0.0,78.05907172995781,0.5879251093431194,0.40817412070618,,237,237,0
leaf_spine_mixed,leaf-spine,Static-TE,4,8.755457464973334,12.3985440437536,3.0554694284775152,6.0,63.64026271625861,29.48150788344789,0.016773499736705676,0.8997265918725793,1.8416666666666666,81.90045248868778,18.099547511312217,0.0,81.90045248868778,0.4828948584288624,0.34779525517385035,,221,221,0
leaf_spine_mixed,leaf-spine,Static-TE,5,8.071878300734372,15.279437911077892,3.093789652356905,5.333333333333334,62.47945686168117,29.20904206716191,0.020094063156226662,0.8961121629357123,1.8083333333333333,84.7926267281106,15.2073732718894,0.0,84.7926267281106,0.49233229279037927,0.09915480688351491,,217,217,0
leaf_spine_mixed,leaf-spine,Static-TE,6,9.148291789917387,13.176570367186642,3.3961321981696133,7.5,64.30751835415423,31.128481626750826,0.021953877751200557,0.8933748292246371,1.9833333333333334,78.99159663865547,21.008403361344538,0.0,78.99159663865547,0.6024092441805614,0.617157836446637,,238,238,0
leaf_spine_mixed,leaf-spine,Static-TE,7,6.6190087991260915,10.82028977380687,2.663787104211104,2.3333333333333335,58.770992217343775,25.178809148053833,0.008644764763113672,0.9004975203272118,1.6,83.85416666666667,16.145833333333332,0.0,83.85416666666666,0.5581623478034395,0.37176331406407637,,192,192,0
leaf_spine_mixed,leaf-spine,Static-TE,8,10.159040809054476,16.954756134558586,3.443214885478339,8.166666666666666,64.14064832566598,31.454584823909375,0.028235253761689956,0.892699215666012,1.8,78.70370370370371,21.296296296296298,0.0,78.70370370370371,0.6399320636323933,0.6236357206589069,,216,216,0
leaf_spine_mixed,leaf-spine,Static-TE,9,8.489915683760218,12.49002254179919,3.1280338446693934,6.666666666666667,64.05884591424753,30.053195577347715,0.015751814727384978,0.898200549061327,1.8833333333333333,84.51327433628319,15.486725663716815,0.0,84.51327433628319,0.5632720122616851,0.5212983341842348,,226,226,0
leaf_spine_mixed,leaf-spine,Static-TE,10,7.961647416010134,11.33292916468039,2.942853030130713,5.0,61.68440991246683,28.012283935078514,0.012341442788208342,0.8980657957054496,1.575,77.24867724867725,22.75132275132275,0.0,77.24867724867724,0.5106653027569035,0.36851795796910203,,189,189,0
leaf_spine_mixed,leaf-spine,Static-TE,11,9.139645648044167,11.919828845224991,3.132485461019509,5.833333333333333,64.29033652219749,30.232862944399535,0.01608444360918045,0.8986667851938038,1.8833333333333333,82.30088495575221,17.699115044247787,0.0,82.30088495575221,0.3128036594486834,0.12124438331796766,,226,226,0
leaf_spine_mixed,leaf-spine,Static-TE,12,8.40587438671203,10.772961906834032,3.134588359963064,6.0,64.29368611080916,29.969214420473456,0.014439819246452946,0.8989207537690558,1.7833333333333334,84.57943925233644,15.42056074766355,0.0,84.57943925233646,0.6488614208379648,0.2804556433177037,,214,214,0
